,mean_x,std_x,mad_x,max_x,min_x,energy_x,entropy_x,iqr_x,range_x,skewness_x,kurtosis_x,mean_y,std_y,mad_y,max_y,min_y,energy_y,entropy_y,iqr_y,range_y,skewness_y,kurtosis_y,mean_z,std_z,mad_z,max_z,min_z,energy_z,entropy_z,iqr_z,range_z,skewness_z,kurtosis_z,frame_in,frame_out,timestamp_in,timestamp_out,label
62,-0.39415625,0.074559166679474,0.052,-0.301,-0.546,0.16091821875,3.44838794983436,0.11625,0.245,-0.666883343325976,-0.778803037941616,0.277875,0.025049638220941,0.0055,0.297,0.201,0.077842,3.46141664799467,0.02025,0.096,-1.81496378148111,2.308800154536,-0.01696875,0.083297465588321,0.05,0.171,-0.106,0.00722640625,-inf,0.1315,0.277,0.789033999042913,-0.625245913648688,449,480,14.933,15.967,0
63,-0.3145,0.024307920519864,0.0065,-0.293,-0.374,0.099501125,3.46282239726715,0.0325,0.081,-1.0576436521056,-0.080473345399228,0.2926875,0.001844544320422,0.001,0.297,0.289,0.085669375,3.46571606349811,0.00125,0.008,0.463323713982705,0.294033673371192,-0.094125,0.014341264762914,0.002,-0.051,-0.106,0.0090651875,3.45283202696883,0.0115,0.055,1.70048912583565,1.88864146829696,465,496,15.467,16.5,0
64,-0.29825,0.003427827300201,0.003,-0.293,-0.305,0.0889648125,3.46566990591198,0.006,0.012,-0.205995506610034,-0.969358306926218,0.29303125,0.001895461273015,0.001,0.296,0.289,0.08587090625,3.46571498367339,0.003,0.007,0.037723696284252,-0.721139005046239,-0.10065625,0.003405963290686,0.002,-0.094,-0.104,0.01014328125,3.46515929520846,0.006,0.01,0.606538023153528,-1.21266391242599,481,512,16,17.033,0
65,-0.3025,0.003455068740271,0.002,-0.297,-0.316,0.0915181875,3.46567105615778,0.003,0.019,-1.57974141574314,5.05789314985883,0.29315625,0.002538569663708,0.002,0.297,0.287,0.08594703125,3.46569835370796,0.00325,0.01,-0.507711122912836,-0.511638730936841,-0.0975625,0.003490500501361,0.003,-0.093,-0.104,0.009530625,3.46509970337055,0.00525,0.011,-0.535243318845359,-0.86324290891156,497,528,16.533,17.567,0
66,-0.31059375,0.007003835444776,0.004,-0.3,-0.321,0.09651753125,3.46548131461845,0.014,0.021,0.164248795190243,-1.7558867512691,0.2965,0.005208166664,0.005,0.304,0.287,0.087939375,3.4655814419601,0.01,0.017,-0.19377578617783,-1.41423687060672,-0.0918125,0.006095272245766,0.006,-0.083,-0.102,0.0084666875,3.46353088420618,0.0105,0.019,-0.030214947582313,-1.26397378988461,513,544,17.067,18.1,0
67,-0.31865625,0.002144897651987,0.0015,-0.316,-0.323,0.10154640625,3.46571326207583,0.00325,0.007,-0.260060681393387,-1.31226361062764,0.30334375,0.00277949382757,0.002,0.31,0.297,0.09202515625,3.4656938829946,0.003,0.013,-0.304513243627897,0.117943041632064,-0.085375,0.00313996417177,0.001,-0.082,-0.095,0.00729875,3.46507461508786,0.001,0.013,-1.91122836479924,2.59664306649822,529,560,17.6,18.633,0
68,-0.32025,0.002207940216582,0.002,-0.316,-0.326,0.1025649375,3.46571214117213,0.00325,0.01,-0.100162968405061,-0.137573964497046,0.3085,0.003240370349204,0.003,0.313,0.304,0.09518275,3.46568074893119,0.007,0.009,0.055108339272176,-1.64455782312925,-0.08453125,0.001391590254888,0.001,-0.082,-0.088,0.00714746875,3.46560092658077,0.00125,0.006,-0.735656905282842,-0.127536404369024,545,576,18.133,19.167,0
69,-0.32334375,0.003788216722615,0.003,-0.316,-0.33,0.10456553125,3.46566717363975,0.00525,0.014,0.359773448998463,-0.93483698304218,0.31025,0.001785357107136,0.0015,0.313,0.307,0.09625825,3.46571934348312,0.003,0.006,-0.049421650024565,-1.07266435986159,-0.09003125,0.005240970657951,0.005,-0.083,-0.098,0.00813309375,3.46404454989651,0.0105,0.015,-0.132112441512292,-1.59862756946669,561,592,18.667,19.7,0
70,-0.32809375,0.002865302939918,0.0015,-0.325,-0.334,0.10765371875,3.46569786132956,0.004,0.009,-0.846320913759085,-0.558435411455187,0.3015,0.009427353817482,0.004,0.311,0.278,0.090991125,3.46524230381627,0.01375,0.033,-0.89021853064727,-0.407965247734522,-0.09915625,0.00561309504084,0.0035,-0.09,-0.112,0.00986346875,3.46414970097167,0.007,0.022,-0.60225097698016,-0.398612174101613,577,608,19.2,20.233,0
71,-0.329,0.003446012188023,0.0025,-0.325,-0.337,0.108252875,3.4656811707648,0.00525,0.012,-0.650637647467084,-0.788365650969529,0.2734375,0.024365623196422,0.0185,0.307,0.223,0.07536175,3.4616914416738,0.036,0.084,-0.529246064157633,-0.889021871455347,-0.11584375,0.015165976260614,0.0105,-0.096,-0.154,0.01364978125,3.45739633496968,0.02175,0.058,-0.779191940149871,-0.186563986851376,593,624,19.733,20.767,0
72,-0.3445,0.022272460573542,0.01,-0.325,-0.394,0.1191763125,3.463691576489,0.02675,0.069,-1.09612125223935,-0.222015649921983,0.19303125,0.073072517223902,0.045,0.277,0.046,0.04260065625,3.38182473938605,0.116,0.231,-0.694234364057521,-0.881183027055191,-0.17209375,0.05118066002835,0.037,-0.113,-0.269,0.03223571875,3.42288437476194,0.09025,0.156,-0.551599890823843,-1.1455222423421,609,640,20.267,21.3,0
73,-0.36821875,0.022431471160793,0.0145,-0.334,-0.414,0.13608821875,3.46389509531867,0.03125,0.08,-0.456903052085902,-0.78366967352797,0.04734375,0.098894075080045,0.087,0.217,-0.099,0.01202146875,-inf,0.1725,0.316,0.210578490531135,-1.2478110924997,-0.29734375,0.094985725695693,0.079,-0.162,-0.456,0.09743559375,3.41474681923663,0.17425,0.294,-0.270537231892437,-1.31386980550787,625,656,20.8,21.833,0
74,-0.36853125,0.017089807589248,0.005,-0.35,-0.414,0.13610734375,3.46468605485402,0.00975,0.064,-1.62153615566473,1.36575593476299,-0.06578125,0.040716807321271,0.022,0.034,-0.109,0.00598503125,-inf,0.05475,0.143,0.976090404630935,-0.182199797928146,-0.4528125,0.090084834149539,0.0655,-0.278,-0.592,0.2131544375,3.44519013805527,0.12575,0.314,0.329256355095882,-0.821383536436742,641,672,21.333,22.367,0
75,-0.3754375,0.020197366010201,0.012,-0.35,-0.416,0.14136125,3.4643049171033,0.032,0.066,-0.672480533286524,-0.93666533984132,-0.07140625,0.024066132031083,0.0155,-0.041,-0.109,0.00567803125,3.40952620003005,0.04825,0.068,-0.312677052269915,-1.60788632928132,-0.5823125,0.064513776387296,0.055,-0.462,-0.667,0.343249875,3.4594842960149,0.109,0.205,0.398209795554777,-1.19363600633805,657,688,21.867,22.9,0
76,-0.401625,0.020675695272469,0.0115,-0.355,-0.438,0.161730125,3.46439626146829,0.021,0.083,0.557582666346234,0.066321569898094,-0.04903125,0.006903279904328,0.004,-0.028,-0.057,0.00245171875,3.4549780352429,0.00725,0.029,1.38705898379399,1.71534463262597,-0.654875,0.024011390526165,0.0175,-0.596,-0.681,0.4294378125,3.46505647025508,0.034,0.085,0.830435466615047,-0.278076206656813,673,704,22.4,23.433,0
77,-0.40815625,0.01402254741256,0.0115,-0.391,-0.438,0.16678815625,3.46514923433038,0.02225,0.047,-0.55402667919814,-0.777747441973709,-0.044875,0.00877763493203,0.006,-0.027,-0.056,0.0020908125,3.44560635984728,0.01325,0.029,0.558811067413179,-0.913107474097729,-0.6689375,0.012247289240889,0.004,-0.641,-0.681,0.447627375,3.46556722354652,0.015,0.04,1.02957463045194,-0.457422438955263,689,720,22.933,23.967,0
78,-0.39746875,0.011269384341547,0.006,-0.383,-0.427,0.15810840625,3.46533813366417,0.013,0.044,-1.14809072873665,0.600810966437778,-0.04296875,0.008175742989937,0.007,-0.027,-0.058,0.00191315625,3.44733592983027,0.01325,0.031,0.062356586314494,-1.03325799731404,-0.66653125,0.011050973868284,0.008,-0.641,-0.679,0.44438603125,3.46559797953324,0.02025,0.038,0.61060523318008,-0.795917797416592,705,736,23.467,24.5,0
79,-0.39703125,0.010101003585659,0.007,-0.383,-0.425,0.15773584375,3.46541476780027,0.013,0.042,-0.954439739164457,0.655255126556873,-0.040625,0.010055315758344,0.009,-0.019,-0.058,0.0017515,3.43435014372281,0.01775,0.039,0.017531673124641,-1.01020028231946,-0.65953125,0.01197910778971,0.01,-0.639,-0.679,0.43512496875,3.46557103032342,0.0185,0.04,-0.093073388125655,-1.12267363613437,721,752,24,25.033,0
80,-0.40109375,0.009840475645897,0.0055,-0.385,-0.425,0.16097303125,3.46543690648736,0.0105,0.04,-0.835521943268012,0.102993302222801,-0.0344375,0.009555553032138,0.005,-0.017,-0.054,0.00127725,3.42769838943984,0.01725,0.037,-0.429308843628704,-0.781498514913209,-0.642125,0.014760060128604,0.0095,-0.607,-0.667,0.412542375,3.46547107442971,0.0195,0.06,0.286826472999709,-0.306393379395022,737,768,24.533,25.567,0
81,-0.41546875,0.01831151341199,0.0155,-0.385,-0.444,0.17294959375,3.46476651486797,0.03625,0.059,-0.167377628101254,-1.39371755524558,-0.0244375,0.011431692514672,0.0085,-0.01,-0.047,0.000727875,3.35987363101286,0.01575,0.037,-0.649012014132354,-0.690521550607209,-0.61246875,0.024305329116009,0.0215,-0.573,-0.657,0.37570871875,3.46494758705205,0.03975,0.084,0.051459609904514,-1.24969117106082,753,784,25.067,26.1,0
82,-0.43603125,0.010251476646684,0.003,-0.406,-0.445,0.19022834375,3.46545592096563,0.00625,0.039,1.6071252650166,1.55187646207971,-0.01071875,0.008934603988846,0.0035,0.005,-0.046,0.00019471875,-inf,0.00775,0.051,-1.58571531393243,5.44965437513105,-0.5803125,0.016316091558642,0.005,-0.564,-0.627,0.3370288125,3.46534519824414,0.0205,0.063,-1.279923056047,0.79048536735275,769,800,25.6,26.633,0
83,-0.44234375,0.005774996617964,0.003,-0.434,-0.456,0.19570134375,3.46565104388287,0.006,0.022,-0.999991268718019,0.098068627397135,-0.001,0.005184110338332,0.0045,0.007,-0.009,2.7875E-05,-inf,0.0095,0.016,-0.248971875632166,-1.37663601946998,-0.56353125,0.004821724114619,0.005,-0.557,-0.571,0.31759071875,3.46569930023494,0.009,0.014,-0.02745919433017,-1.71226735861699,785,816,26.133,27.167,0
84,-0.446375,0.006613197033206,0.005,-0.434,-0.456,0.199294375,3.46562593754167,0.0095,0.022,0.38812094125531,-1.0771455277819,0.0003125,0.003196066918886,0.002,0.007,-0.005,1.03125E-05,-inf,0.00425,0.012,0.352802769956759,-0.785715883873374,-0.559625,0.001363589014329,0.001,-0.557,-0.564,0.313182,3.46573293557317,0.001,0.007,-0.550019098216892,1.62883977120244,801,832,26.667,27.7,0
85,-0.447625,0.00327633560552,0.001,-0.442,-0.456,0.200378875,3.46570914199821,0.004,0.014,-0.408846898467334,0.743629348537729,-0.0011875,0.001991191540259,0.002,0.003,-0.005,5.375E-06,-inf,0.004,0.008,0.093329764950413,-0.926840253342716,-0.56290625,0.003431102000451,0.001,-0.559,-0.569,0.31687521875,3.46571735583766,0.0065,0.01,-0.789888403522786,-1.05542734195072,817,848,27.2,28.233,0
86,-0.447875,0.004442338910979,0.0025,-0.442,-0.457,0.20061175,3.46568682704612,0.005,0.015,-0.716090431931373,-0.645272068351388,0.00215625,0.003279761567172,0.002,0.009,-0.003,1.540625E-05,-inf,0.00425,0.012,0.387548861700412,-0.761337795260827,-0.5671875,0.002697655231863,0.0005,-0.561,-0.569,0.3217089375,3.4657245690448,0.0015,0.008,1.27854517261332,-0.078416627554342,833,864,27.733,28.767,0
87,-0.4553125,0.006540439109876,0.0045,-0.445,-0.468,0.20735225,3.46563260347054,0.01125,0.023,0.241515285176619,-0.934169635752445,0.00715625,0.003767537118264,0.002,0.014,0.001,6.540625E-05,3.3058845590339,0.00425,0.013,0.053739053905387,-0.622122679571711,-0.57015625,0.001734023049876,0.001,-0.568,-0.574,0.32508115625,3.46573128141712,0.003,0.006,-0.729869061424605,-0.861227683979711,849,880,28.267,29.3,0
88,-0.466375,0.006655589755987,0.0055,-0.455,-0.477,0.2175499375,3.46563403174821,0.01025,0.022,0.07444909672458,-1.34315090096395,0.01184375,0.00294861593591,0.0015,0.015,0.006,0.00014896875,3.43201633138876,0.00425,0.009,-0.731950259662024,-0.948290149872307,-0.5724375,0.001599560486509,0.001,-0.569,-0.575,0.32768725,3.46573199640298,0.003,0.006,0.642471331589453,-0.612975933803425,865,896,28.8,29.833,0
89,-0.477125,0.006431125484703,0.004,-0.469,-0.492,0.227689625,3.46564541045885,0.00725,0.023,-0.873352804929885,0.047456051850452,0.01534375,0.003068075282241,0.001,0.026,0.012,0.00024484375,3.44772323904092,0.00125,0.014,1.95319516192548,3.28801492355193,-0.57428125,0.00169989659612,0.001,-0.571,-0.58,0.32980184375,3.46573152766949,0.00125,0.009,-1.35041164309521,3.79677171884206,881,912,29.333,30.367,0
90,-0.481125,0.004121210380459,0.002,-0.477,-0.492,0.23149825,3.46569936361202,0.00325,0.015,-1.42156189976441,1.08243361157912,0.020875,0.005200661015679,0.005,0.028,0.013,0.0004628125,3.43377304714375,0.011,0.015,-0.152710223769255,-1.4637935816145,-0.578125,0.003266783586343,0.003,-0.573,-0.583,0.3342391875,3.4657199340819,0.006,0.01,0.122018819754503,-1.69773349425173,897,928,29.867,30.9,0
91,-0.4795625,0.001712773700756,0.001,-0.477,-0.484,0.229983125,3.4657295284175,0.003,0.007,-0.471995864663744,-0.110194840080093,0.02421875,0.002072654924849,0.002,0.028,0.021,0.00059084375,3.462102661455,0.00325,0.007,0.359572064871239,-0.97170475362227,-0.58234375,0.001553411065205,0.001,-0.579,-0.584,0.33912665625,3.46573234360125,0.003,0.005,0.432935183869687,-0.868294801649792,913,944,30.4,31.433,0
92,-0.4816875,0.004216318743881,0.001,-0.477,-0.494,0.232040625,3.46569773061987,0.00375,0.017,-1.24420442203381,0.693505538272963,0.023875,0.001293010054099,0.001,0.026,0.021,0.0005716875,3.46426700960871,0.002,0.005,-0.027104761375114,-0.718840073368856,-0.583,0.001322875655532,0,-0.58,-0.584,0.33989075,3.4657333262153,0.002,0.004,1.13389341902768,0.020408163265306,929,960,30.933,31.967,0
93,-0.48821875,0.004941750543836,0.004,-0.48,-0.494,0.23838196875,3.465684600899,0.00875,0.014,0.421607506765762,-1.20274008965495,0.024375,0.001268611445637,0.001,0.027,0.022,0.00059575,3.46438052577847,0.002,0.005,0.005739782202896,-1.12564803468753,-0.5814375,0.001675885959724,0.001,-0.578,-0.584,0.338072375,3.46573174911391,0.003,0.006,-0.048860461785278,-1.04005911471078,945,976,31.467,32.5,0
94,-0.4965625,0.00583061692705,0.004,-0.488,-0.507,0.2466083125,3.46566708580112,0.00925,0.019,-0.455072306328907,-1.11129631827876,0.02871875,0.005118803418525,0.003,0.038,0.023,0.00085096875,3.45013856790779,0.009,0.015,0.431311415659144,-1.46709570880385,-0.58115625,0.00143851866081,0.001,-0.578,-0.584,0.33774465625,3.46573283988962,0.002,0.006,-0.229252567419446,-0.229544998497878,961,992,32,33.033,0
95,-0.50259375,0.003903999351626,0.0025,-0.494,-0.509,0.25261571875,3.46570568152804,0.005,0.015,0.664081730677519,-0.421047848941712,0.0326875,0.003600672680209,0.002,0.038,0.025,0.0010814375,3.45946352870554,0.004,0.013,-0.757836449644536,-0.321422187718124,-0.56615625,0.021348462144555,0.0055,-0.512,-0.584,0.32098865625,3.46501357000405,0.02375,0.072,1.2123805890208,0.182733966500867,977,1008,32.533,33.567,0
96,-0.495125,0.013434447327672,0.0035,-0.461,-0.509,0.24532925,3.465363651139,0.015,0.048,1.19924081511427,0.145608952512803,0.05575,0.031894356867634,0.0095,0.136,0.025,0.0041253125,3.32136210637155,0.04225,0.111,1.17678959447628,0.116334510566409,-0.46921875,0.100577002333722,0.058,-0.248,-0.577,0.23028196875,3.44091610649519,0.15075,0.329,0.802082312605327,-0.66231527978789,993,1024,33.067,34.1,0
97,-0.4733125,0.016877198930806,0.01,-0.452,-0.505,0.2243095625,3.46510439577885,0.02825,0.053,-0.593874502766449,-1.01338510667139,0.110625,0.038216284160028,0.0085,0.148,0.041,0.013698375,3.39829301790956,0.062,0.107,-0.674987850252337,-1.19889454486505,-0.2559375,0.148684216020901,0.1325,-0.057,-0.502,0.087611,3.28750634060591,0.2765,0.445,-0.222904390769829,-1.38843799987025,1009,1040,33.6,34.633,0
98,-0.45128125,0.010610237906734,0.0075,-0.427,-0.469,0.20376734375,3.46545936817628,0.01425,0.042,0.037707480262115,-0.62867446359337,0.13525,0.009246621004453,0.0035,0.148,0.114,0.0183780625,3.46335360327913,0.013,0.034,-0.765749142508694,-0.687851069559869,-0.07965625,0.058152068629908,0.026,-0.024,-0.227,0.00972678125,3.22647228235027,0.0775,0.203,-1.08724871171635,0.008126867558743,1025,1056,34.133,35.167,0
99,-0.4110625,0.035275644483836,0.0235,-0.352,-0.448,0.17021675,3.46199446873496,0.06475,0.096,0.487976092974309,-1.35643843643532,0.12240625,0.008601814397992,0.0045,0.143,0.112,0.01505728125,3.46331834931462,0.01075,0.031,0.98421539435106,-0.169581494773044,-0.03075,0.008104782538724,0.004,-0.021,-0.05,0.00101125,3.4329987442859,0.0095,0.029,-0.96482484146946,-0.06304357863156,1041,1072,34.667,35.7,0
100,-0.36659375,0.020889380338763,0.004,-0.35,-0.416,0.13482734375,3.46414909206907,0.02375,0.066,-1.2723201386516,0.099636356914472,0.1186875,0.00298367956557,0.0025,0.123,0.112,0.014095625,3.46541874862916,0.005,0.011,-0.416427338142127,-0.988082230472588,-0.02978125,0.004648483455655,0.0025,-0.021,-0.036,0.00090853125,3.45308923855678,0.00825,0.015,0.564632851565092,-1.0999022395908,1057,1088,35.2,36.233,0
101,-0.35696875,0.004027129677264,0.0025,-0.35,-0.362,0.12744290625,3.46567217913208,0.0075,0.012,0.359024906709561,-1.4884287640522,0.11934375,0.001864292342284,0.002,0.123,0.116,0.01424640625,3.46561398377424,0.003,0.007,0.159183855619005,-1.13137453093721,-0.03115625,0.002658822283926,0.0025,-0.027,-0.036,0.00097778125,3.46209368480012,0.005,0.009,-0.061245875302273,-1.35493193239387,1073,1104,35.733,36.767,0
102,-0.35959375,0.001729511762753,0.001,-0.356,-0.362,0.12931065625,3.46572432005104,0.00225,0.006,0.883117948327169,-0.374311831556887,0.11753125,0.000828567098973,0.0005,0.119,0.116,0.01381428125,3.46571105655678,0.001,0.003,0.065345291667246,-0.56514956222972,-0.02978125,0.001385964803846,0.001,-0.027,-0.032,0.00088884375,3.4646457957694,0.002,0.005,0.379444003997107,-0.925110277897458,1089,1120,36.267,37.3,0
103,-0.35759375,0.001711347696262,0.001,-0.355,-0.361,0.12787621875,3.46572446490752,0.00225,0.006,-0.756710145781941,-0.644437331060912,0.11728125,0.001096425299553,0.0005,0.119,0.114,0.01375609375,3.46569204559393,0.001,0.005,-1.14205973258131,1.2541394426807,-0.02978125,0.001340111352649,0.001,-0.027,-0.032,0.00088871875,3.46471326339253,0.002,0.005,0.609640484093447,-0.312761297499262,1105,1136,36.8,37.833,0
104,-0.35853125,0.002715515317118,0.001,-0.355,-0.364,0.12855203125,3.46570727596471,0.00425,0.009,-0.780501085960705,-0.708039154435818,0.11609375,0.00154837364273,0.001,0.119,0.114,0.01348015625,3.4656470751372,0.003,0.005,0.297977067249633,-1.43593862643675,-0.02840625,0.00099559577013,0.0005,-0.027,-0.03,0.00080790625,3.46512467184903,0.001,0.003,-0.44957856953251,-0.911930888883492,1121,1152,37.333,38.367,0
105,-0.3638125,0.004080728335726,0.004,-0.356,-0.369,0.1323761875,3.46567291278753,0.00725,0.013,0.347684790879633,-1.10285696457233,0.11509375,0.000678204200444,0,0.116,0.114,0.01324703125,3.46571853708937,0.001,0.002,-0.116808101706046,-0.834787077230988,-0.02821875,0.000543965474548,0,-0.027,-0.029,0.00079659375,3.46555017869525,0.001,0.002,-0.087594740991782,-0.211286475182172,1137,1168,37.867,38.9,0
106,-0.36721875,0.0015152222403,0.001,-0.362,-0.369,0.13485190625,3.46572737159843,0.001,0.007,1.55898773480572,2.630225678422,0.11415625,0.001502276917715,0.001,0.116,0.11,0.01303390625,3.46564901341205,0.002,0.006,-0.764795378545133,0.27795984849236,-0.0273125,0.001423848218737,0.001,-0.025,-0.029,0.000748,3.46436730976063,0.00225,0.004,0.365877310776574,-1.26702083820597,1153,1184,38.4,39.433,0
107,-0.37253125,0.00613893504099,0.004,-0.365,-0.386,0.13881721875,3.46560065374486,0.009,0.021,-0.729153609904802,-0.606026277194861,0.11425,0.001600781059358,0.001,0.117,0.11,0.013055625,3.46563748401284,0.002,0.007,-0.548512724681934,0.16537775133849,-0.02625,0.000829156197589,0.001,-0.025,-0.028,0.00068975,3.46523770140756,0.001,0.003,-0.164460733406046,-0.578512396694217,1169,1200,38.933,39.967,0
108,-0.37365625,0.005365453003941,0.004,-0.367,-0.386,0.13964778125,3.4656331773924,0.007,0.019,-0.769268543756458,-0.183135584287448,0.1153125,0.000982264602844,0.001,0.117,0.113,0.0132979375,3.46569959422478,0.001,0.004,-0.261211639537446,-0.532478814601118,-0.02734375,0.001813308009551,0.001,-0.025,-0.031,0.00075096875,3.46357694839618,0.00225,0.006,-0.897268034969213,-0.564621116447669,1185,1216,39.467,40.5,0
109,-0.3693125,0.001569982085885,0.001,-0.367,-0.373,0.1363941875,3.46572687438234,0.002,0.006,-0.590137655124094,-0.262903699759718,0.114625,0.001111024302164,0.001,0.117,0.112,0.013140125,3.46568894109295,0.002,0.005,0.09399468539382,-0.452171126422047,-0.02815625,0.001563437218919,0.001,-0.025,-0.031,0.00079521875,3.46419622808846,0.002,0.006,-0.132577289301837,-0.691388950917708,1201,1232,40,41.033,0
110,-0.36803125,0.001590683324078,0.001,-0.364,-0.37,0.13544953125,3.46572654965358,0.001,0.006,0.9363034067287,0.102406260068621,0.11328125,0.001152019286948,0.0005,0.116,0.111,0.01283396875,3.46568417788169,0.002,0.005,-0.072456514725017,-0.362924303190082,-0.02753125,0.000828567098973,0.0005,-0.026,-0.029,0.00075865625,3.46528316324549,0.001,0.003,-0.065345291667208,-0.565149562229746,1217,1248,40.533,41.567,0
111,-0.361625,0.007896795236044,0.004,-0.337,-0.369,0.130835,3.46549456785596,0.0085,0.032,1.61995723282378,1.92855837435781,0.1144375,0.00222116945549,0.002,0.119,0.111,0.013100875,3.46554777576553,0.0035,0.008,0.211338243958101,-1.20279544048311,-0.02959375,0.004248965866832,0.001,-0.026,-0.041,0.00089384375,3.4560856215423,0.00225,0.015,-1.58521560375887,1.24405134390574,1233,1264,41.067,42.1,0
112,-0.30521875,0.064734425914173,0.0305,-0.162,-0.364,0.09734903125,3.44122493465005,0.096,0.202,0.926633083156835,-0.531516562826744,0.12628125,0.015484335582695,0.003,0.166,0.114,0.01618671875,3.45861077136021,0.00975,0.052,1.47543852642924,0.748422202414842,-0.02971875,0.011608817701967,0.006,0.006,-0.041,0.00101796875,-inf,0.0105,0.047,1.55480426003181,2.01330258094408,1249,1280,41.6,42.633,0
113,-0.18946875,0.076046032266237,0.04,-0.111,-0.328,0.04168140625,3.38862011307152,0.13375,0.217,-0.615996524561344,-1.18953689000555,0.1625,0.029997916594324,0.026,0.21,0.117,0.027306125,3.44835842870481,0.0585,0.093,-0.167319579257518,-1.40313716767124,0.0058125,0.036640515058471,0.037,0.062,-0.041,0.0013763125,-inf,0.07225,0.103,0.049386493250287,-1.50920261539124,1265,1296,42.133,43.167,0
114,-0.1255,0.010259142264342,0.0075,-0.105,-0.151,0.0158555,3.4624024295511,0.01325,0.046,-0.19778431128946,-0.164871559063649,0.21796875,0.03315633835992,0.0285,0.277,0.171,0.04860971875,3.45426588130574,0.05575,0.106,0.303951705336096,-1.15098172886581,0.04928125,0.016826753948326,0.011,0.08,0.01,0.00271178125,3.39916043781759,0.02275,0.07,-0.515737704059469,-0.23855282368094,1281,1312,42.667,43.7,0
115,-0.093125,0.066480612775455,0.018,0.092,-0.146,0.0130919375,-inf,0.047,0.238,1.62658007921685,1.38168492041955,0.0695,0.020313173065772,0.014,0.097,0.026,0.005242875,3.41826188271714,0.02625,0.071,-0.63499771788836,-0.528675226338928,-0.05225,0.050846582972703,0.0065,-0.02,-0.22,0.0053154375,3.1328428873131,0.01525,0.2,-2.17441511081922,3.52253282770228,1,32,0,1.033,0
116,-0.0115,0.074658388678031,0.042,0.095,-0.135,0.005706125,-inf,0.12925,0.23,-0.453508315471882,-1.17129073394129,0.05928125,0.015025466662886,0.0045,0.074,0.026,0.00374003125,3.42990319165795,0.02,0.048,-0.944490090914137,-0.60993735934156,-0.16653125,0.102163161283495,0.052,-0.023,-0.277,0.03816996875,3.23564838310482,0.215,0.254,0.352307047333068,-1.66323732672414,17,48,0.533,1.567,0
117,0.01053125,0.033902419138426,0.019,0.095,-0.041,0.00126028125,-inf,0.03675,0.136,0.66947477635519,0.305392158416819,0.07128125,0.013231672170875,0.006,0.103,0.037,0.00525609375,3.44757912436068,0.0115,0.066,-0.37624151749602,1.49464331742575,-0.2550625,0.013603624287299,0.008,-0.223,-0.277,0.0652419375,3.46429670468822,0.01425,0.054,0.588666460669154,-0.120302511956902,33,64,1.067,2.1,0
118,-0.09178125,0.099126728980823,0.0395,0.016,-0.279,0.01824990625,-inf,0.14975,0.295,-0.807026221622436,-0.865213435682797,0.10846875,0.033379432641037,0.0275,0.161,0.062,0.01287965625,3.4183746809858,0.06175,0.099,0.230956368875367,-1.44554433145786,-0.23425,0.023006792475267,0.017,-0.181,-0.275,0.055402375,3.46080130004113,0.031,0.094,0.566159093934952,-0.371144170356124,49,80,1.6,2.633,0
119,-0.23921875,0.091932289748692,0.0325,-0.045,-0.325,0.06567715625,3.37507055106034,0.13575,0.28,0.960903527212926,-0.660504716536733,0.13990625,0.013170419922596,0.0065,0.161,0.106,0.01974721875,3.46117808057234,0.0125,0.055,-0.740655415507086,0.303397271400028,-0.19875,0.021808828487564,0.015,-0.175,-0.234,0.0399771875,3.45979121210027,0.04175,0.059,-0.425081622324058,-1.43544407818055,65,96,2.133,3.167,0
120,-0.30740625,0.016131993396276,0.009,-0.268,-0.33,0.09475884375,3.46433720814678,0.01725,0.062,0.824849802282481,-0.199820774621729,0.1414375,0.012949270008383,0.006,0.178,0.117,0.02017225,3.46162075669669,0.0115,0.061,0.782086249374893,1.46002471861099,-0.24584375,0.079905064519951,0.033,-0.175,-0.388,0.06682396875,3.41571981994244,0.14475,0.213,-0.737738368896853,-1.13602649387747,81,112,2.667,3.7,0
121,-0.27059375,0.049515691562751,0.0335,-0.177,-0.33,0.07567278125,3.44808718730065,0.0725,0.153,0.661980570821886,-0.911432555327437,0.15853125,0.025534271547031,0.0235,0.206,0.117,0.02578415625,3.45275725435317,0.044,0.089,0.132389956379666,-1.22648959584351,-0.38059375,0.090992396445733,0.0605,-0.212,-0.532,0.15313121875,3.43559540778116,0.117,0.32,0.357344632364417,-0.662463709727021,97,128,3.2,4.233,0
122,-0.26884375,0.049896210637056,0.026,-0.177,-0.346,0.07476659375,3.44778632470046,0.0615,0.169,0.455563675064243,-0.837944412659299,0.1654375,0.022403874525403,0.022,0.206,0.13,0.0278715,3.45648844144858,0.04125,0.076,-0.068473007296112,-1.26806625429212,-0.45046875,0.053570038486429,0.0505,-0.331,-0.533,0.20579184375,3.4585964437128,0.08975,0.202,0.111938506589651,-0.899818854970793,113,144,3.733,4.767,0
123,-0.33740625,0.041972356509225,0.0345,-0.261,-0.395,0.11560465625,3.4578603273092,0.07475,0.134,0.311951657525674,-1.21537330375251,0.12871875,0.032751177817561,0.033,0.19,0.078,0.01764115625,3.43299624838466,0.06225,0.112,0.113809609705763,-1.05330517403526,-0.3441875,0.115407007342492,0.0975,-0.211,-0.533,0.1317838125,3.40977814568055,0.227,0.322,-0.27594663510474,-1.50836315901802,129,160,4.267,5.3,0
